1730921893.1726284 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-11-06-16-38-13-171854-thallys-179
1730921893.1727650 [INFO] [launch]: Default logging verbosity is set to INFO
1730921893.7855060 [INFO] [robot_state_publisher-1]: process started with pid [181]
1730921893.7857153 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [183]
1730921893.7858605 [INFO] [create-3]: process started with pid [185]
1730921893.7859774 [INFO] [parameter_bridge-4]: process started with pid [188]
1730921893.9119394 [parameter_bridge-4] [INFO] [1730921893.911566361] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1730921893.9138300 [parameter_bridge-4] [WARN] [1730921893.913611209] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1730921894.6394081 [INFO] [create-3]: process has finished cleanly [pid 185]
1730922566.2305758 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922567.2200236 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922567.2354765 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922568.2214015 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922568.2357183 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922569.2199900 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922569.2337685 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922570.2234862 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922570.2336643 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922571.2275531 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922571.2362196 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922572.2311137 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922572.2366021 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922573.2301106 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922573.2386332 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922574.2298450 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922574.2365990 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922575.2303979 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922575.2365315 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922576.2299883 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922576.2366216 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922577.2307029 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922577.2365811 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922578.2302692 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922578.2366598 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922579.2300365 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922579.2367864 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922580.2324624 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922580.2367275 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922581.2354259 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922581.2391872 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922582.2325084 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922582.2393250 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922583.2335780 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922583.2393484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922584.2336819 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922584.2395432 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922585.2335894 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922585.2394147 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922586.2336085 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922586.2394834 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922587.2336845 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922587.2395508 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922588.2336845 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922588.2396634 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922589.2338474 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922589.2396884 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922590.2381871 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922590.2403173 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922591.2345331 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922591.2427051 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922592.2348416 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922592.2443252 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922593.2344918 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922593.2442391 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922594.2347856 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922594.2445593 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922595.2347119 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922595.2444956 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922596.2383144 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922596.2446413 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922597.2365136 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922597.2451031 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922598.2404578 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922598.2472360 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922599.2373128 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922599.2471855 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922600.2404375 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922600.2481503 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922601.2386546 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922601.2499669 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922602.2387087 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922602.2495506 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922603.2386978 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922603.2562478 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922604.2387257 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922604.2499189 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922605.2386637 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922605.2498412 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922606.2386117 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922606.2501283 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922607.2423387 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922607.2502253 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922608.2397807 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922608.2505677 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922609.2394447 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922609.2502480 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922610.2398906 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922610.2503116 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922611.2394860 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922611.2503364 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922612.2412496 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922612.2504263 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922613.2398643 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922613.2562833 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922614.2401333 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922614.2542455 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922615.2399578 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922615.2540174 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922616.2401721 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922616.2542620 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922617.2400258 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922617.2553391 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922618.2400336 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922618.2544355 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922619.2402720 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922619.2543144 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922620.2442763 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922620.2543855 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922621.2414560 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922621.2542515 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730922622.2454858 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
