1729883451.6663582 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-10-25-16-10-51-665151-thallys-327
1729883451.6666214 [INFO] [launch]: Default logging verbosity is set to INFO
1729883452.2243330 [INFO] [robot_state_publisher-1]: process started with pid [329]
1729883452.2246571 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [331]
1729883452.2247958 [INFO] [create-3]: process started with pid [333]
1729883452.2249141 [INFO] [parameter_bridge-4]: process started with pid [336]
1729883452.3295729 [parameter_bridge-4] [INFO] [1729883452.329169077] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1729883452.3300107 [parameter_bridge-4] [WARN] [1729883452.329406785] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1729883453.0734069 [INFO] [create-3]: process has finished cleanly [pid 333]
1729884001.5963080 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884002.5883305 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884002.5970726 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884003.5886426 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884003.5988896 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884004.5887673 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884004.5991147 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884005.5909615 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884005.5991187 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884006.5930302 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884006.5991957 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884007.5898685 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884007.6030436 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884008.5900006 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884008.6029634 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884009.5902398 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884009.6033218 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884010.5907559 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884010.6032801 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884011.5904682 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884011.6032202 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884012.5949810 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884012.6032786 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884013.5909617 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884013.6033456 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884014.5930598 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884014.6036501 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884015.5910985 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884015.6042573 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884016.5921462 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884016.6035895 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884017.5920215 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884017.6038077 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884018.5930901 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884018.6036379 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884019.5928369 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884019.6055784 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884020.5950491 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884020.6054988 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884021.5951128 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884021.6058896 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884022.5950055 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884022.6121018 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884023.5951028 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884023.6079726 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884024.5968637 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884024.6079836 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884025.5951564 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884025.6088741 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884026.5951929 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884026.6080587 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884027.5952787 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884027.6081383 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884028.5956419 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884028.6081767 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884029.5981481 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884029.6088874 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884030.6005769 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884030.6098044 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884031.5994072 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884031.6108961 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884032.5994720 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884032.6139195 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884033.5994785 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884033.6103160 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884034.5998900 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884034.6108551 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884035.5995126 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884035.6116414 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884036.6017697 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884036.6121557 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884037.5995760 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884037.6121895 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884038.5996156 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884038.6123667 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884039.5996356 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884039.6122050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884040.6000662 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884040.6126399 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884041.5998669 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884041.6142302 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884042.5999987 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884042.6138730 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884043.6002996 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884043.6159747 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884044.6002734 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884044.6142521 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884045.6039958 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884045.6144719 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884046.6053660 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884046.6143231 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884047.6055679 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884047.6146672 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884048.6055014 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884048.6147463 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884049.6057847 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884049.6148210 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884050.6056221 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884050.6148524 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884051.6089151 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884051.6167343 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884052.6093132 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884052.6170743 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884053.6092322 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884053.6174672 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884054.6091199 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884054.6169930 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884055.6140161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884055.6205385 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884056.6133430 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884056.6187305 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884057.6132243 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
